subscription_id,user_id,plan_type,start_date,end_date,monthly_price,subscription_status,renewal_status
SUB00011699,106893,Free,2025-04-08,2025-08-08,0,Expired,Not Renewed
SUB00011700,106894,Basic,2023-12-14,2024-11-14,19,Active,Renewed
SUB00011701,106895,Basic,2023-12-13,2024-11-13,19,Active,Renewed
SUB00011702,106896,Free,2026-07-29,2026-08-31,0,Ended,Renewed
SUB00011703,106897,Free,2023-07-21,2023-11-21,0,Ended,Renewed
SUB00011704,106897,Free,2023-11-22,2024-06-22,0,Active,Renewed
SUB00011705,106898,Free,2023-04-09,2024-04-09,0,Ended,Renewed
SUB00011706,106898,Free,2024-04-10,2024-11-10,0,Ended,Renewed
SUB00011707,106898,Basic,2024-11-11,2025-10-11,19,Ended,Renewed
SUB00011708,106898,Basic,2025-10-12,2026-06-12,19,Active,Renewed
SUB00011709,106899,Basic,2025-05-26,2026-01-26,19,Active,Renewed
SUB00011710,106900,Free,2023-02-03,2023-08-03,0,Ended,Renewed
SUB00011711,106900,Free,2023-08-04,2024-03-04,0,Ended,Renewed
SUB00011712,106900,Free,2024-03-05,2025-01-05,0,Active,Renewed
SUB00011713,106901,Free,2024-07-20,2024-10-20,0,Expired,Not Renewed
SUB00011714,106902,Free,2024-04-07,2024-12-07,0,Expired,Not Renewed
SUB00011715,106903,Free,2025-03-23,2025-07-23,0,Ended,Renewed
SUB00011716,106903,Pro,2025-07-24,2026-03-24,49,Active,Renewed
SUB00011717,106904,Free,2022-01-10,2022-10-10,0,Ended,Renewed
SUB00011718,106904,Basic,2022-10-11,2023-08-11,19,Active,Renewed
SUB00011719,106905,Free,2023-06-19,2024-01-19,0,Active,Renewed
SUB00011720,106906,Free,2022-12-25,2023-12-25,0,Active,Renewed
SUB00011721,106907,Free,2024-04-13,2025-04-13,0,Cancelled,Cancelled
SUB00011722,106908,Enterprise,2024-11-02,2025-04-02,149,Ended,Renewed
SUB00011723,106908,Enterprise,2025-04-03,2025-12-03,149,Active,Renewed
SUB00011724,106909,Basic,2022-08-07,2023-02-07,19,Expired,Not Renewed
SUB00011725,106910,Free,2025-02-18,2025-09-18,0,Expired,Not Renewed
SUB00011726,106911,Pro,2022-05-29,2023-03-29,49,Ended,Renewed
SUB00011727,106911,Pro,2023-03-30,2023-07-30,49,Active,Renewed
SUB00011728,106912,Free,2024-10-27,2025-06-27,0,Cancelled,Cancelled
SUB00011729,106913,Free,2023-08-26,2023-12-26,0,Ended,Renewed
SUB00011730,106913,Basic,2023-12-27,2024-06-27,19,Expired,Not Renewed
SUB00011731,106914,Free,2023-11-28,2024-07-28,0,Ended,Renewed
SUB00011732,106914,Free,2024-07-29,2025-01-29,0,Ended,Renewed
SUB00011733,106914,Free,2025-01-30,2025-12-30,0,Ended,Renewed
SUB00011734,106914,Pro,2025-12-31,2026-03-31,49,Active,Renewed
SUB00011735,106915,Free,2022-08-28,2023-02-28,0,Ended,Renewed
SUB00011736,106915,Free,2023-03-01,2024-01-01,0,Ended,Renewed
SUB00011737,106915,Free,2024-01-02,2024-02-02,0,Cancelled,Cancelled
SUB00011738,106916,Free,2026-07-03,2026-08-31,0,Active,Pending
SUB00011739,106917,Free,2024-11-17,2025-02-17,0,Ended,Renewed
SUB00011740,106917,Basic,2025-02-18,2025-08-18,19,Active,Renewed
SUB00011741,106918,Free,2023-06-12,2024-01-12,0,Cancelled,Cancelled
SUB00011742,106919,Enterprise,2025-01-06,2025-11-06,149,Active,Renewed
SUB00011743,106920,Free,2026-07-24,2026-08-31,0,Expired,Not Renewed
SUB00011744,106921,Free,2026-06-13,2026-08-31,0,Ended,Renewed
SUB00011745,106922,Basic,2025-03-23,2025-12-23,19,Ended,Renewed
SUB00011746,106922,Basic,2025-12-24,2026-06-24,19,Active,Renewed
SUB00011747,106923,Free,2023-05-28,2023-12-28,0,Ended,Renewed
SUB00011748,106923,Free,2023-12-29,2024-04-29,0,Active,Renewed
SUB00011749,106924,Free,2025-11-22,2026-08-31,0,Ended,Renewed
SUB00011750,106925,Free,2024-06-25,2025-05-25,0,Ended,Renewed
SUB00011751,106925,Free,2025-05-26,2026-05-26,0,Active,Renewed
SUB00011752,106926,Free,2024-02-12,2024-08-12,0,Ended,Renewed
SUB00011753,106926,Free,2024-08-13,2024-09-13,0,Expired,Not Renewed
SUB00011754,106927,Free,2025-02-27,2025-06-27,0,Ended,Renewed
SUB00011755,106927,Free,2025-06-28,2026-05-28,0,Ended,Renewed
SUB00011756,106927,Free,2026-05-29,2026-08-31,0,Active,Pending
SUB00011757,106928,Pro,2024-09-17,2025-08-17,49,Ended,Renewed
SUB00011758,106928,Pro,2025-08-18,2025-11-18,49,Ended,Renewed
SUB00011759,106928,Pro,2025-11-19,2026-08-31,49,Active,Pending
SUB00011760,106929,Free,2026-04-26,2026-08-31,0,Ended,Renewed
SUB00011761,106930,Basic,2023-05-14,2024-04-14,19,Cancelled,Cancelled
SUB00011762,106931,Free,2026-04-01,2026-08-01,0,Cancelled,Cancelled
SUB00011763,106932,Free,2023-11-27,2024-11-27,0,Cancelled,Cancelled
SUB00011764,106933,Free,2026-05-08,2026-08-31,0,Ended,Renewed
SUB00011765,106934,Free,2024-07-28,2024-08-28,0,Expired,Not Renewed
SUB00011766,106935,Free,2025-10-27,2026-03-27,0,Ended,Renewed
SUB00011767,106935,Free,2026-03-28,2026-08-31,0,Active,Pending
SUB00011768,106936,Free,2024-08-01,2025-08-01,0,Ended,Renewed
SUB00011769,106936,Free,2025-08-02,2026-01-02,0,Ended,Renewed
SUB00011770,106936,Free,2026-01-03,2026-08-31,0,Active,Pending
SUB00011771,106937,Free,2025-04-16,2026-03-16,0,Ended,Renewed
SUB00011772,106937,Free,2026-03-17,2026-08-31,0,Active,Pending
SUB00011773,106938,Free,2022-02-26,2022-05-26,0,Active,Renewed
SUB00011774,106939,Pro,2024-09-14,2024-12-14,49,Expired,Not Renewed
SUB00011775,106940,Free,2022-08-27,2023-02-27,0,Expired,Not Renewed
SUB00011776,106941,Free,2023-06-13,2024-04-13,0,Active,Renewed
SUB00011777,106942,Free,2022-05-19,2022-07-19,0,Ended,Renewed
SUB00011778,106942,Free,2022-07-20,2022-08-20,0,Expired,Not Renewed
SUB00011779,106943,Free,2024-02-23,2024-06-23,0,Ended,Renewed
SUB00011780,106943,Free,2024-06-24,2025-05-24,0,Ended,Renewed
SUB00011781,106943,Free,2025-05-25,2025-11-25,0,Active,Renewed
SUB00011782,106944,Free,2025-07-21,2026-06-21,0,Ended,Renewed
SUB00011783,106944,Free,2026-06-22,2026-08-31,0,Active,Pending
SUB00011784,106945,Pro,2026-06-04,2026-08-31,49,Ended,Renewed
SUB00011785,106946,Free,2023-03-28,2024-03-28,0,Ended,Renewed
SUB00011786,106946,Free,2024-03-29,2024-10-29,0,Ended,Renewed
SUB00011787,106946,Free,2024-10-30,2025-06-30,0,Active,Renewed
SUB00011788,106947,Basic,2025-10-18,2026-08-31,19,Ended,Renewed
SUB00011789,106948,Free,2025-12-07,2026-07-07,0,Ended,Renewed
SUB00011790,106948,Free,2026-07-08,2026-08-31,0,Active,Pending
SUB00011791,106949,Pro,2023-04-16,2023-12-16,49,Expired,Not Renewed
SUB00011792,106950,Free,2026-06-27,2026-08-31,0,Ended,Renewed
SUB00011793,106951,Free,2023-10-09,2024-09-09,0,Ended,Renewed
SUB00011794,106951,Basic,2024-09-10,2025-01-10,19,Expired,Not Renewed
SUB00011795,106952,Pro,2024-04-24,2025-03-24,49,Ended,Renewed
SUB00011796,106952,Pro,2025-03-25,2026-01-25,49,Active,Renewed
SUB00011797,106953,Free,2023-12-25,2024-06-25,0,Active,Renewed
SUB00011798,106954,Free,2024-11-23,2025-02-23,0,Active,Renewed
SUB00011799,106955,Free,2025-01-02,2025-08-02,0,Ended,Renewed
SUB00011800,106955,Free,2025-08-03,2026-01-03,0,Active,Renewed
SUB00011801,106956,Free,2022-01-20,2022-06-20,0,Ended,Renewed
SUB00011802,106956,Pro,2022-06-21,2023-03-21,49,Active,Renewed
SUB00011803,106957,Free,2025-12-06,2026-03-06,0,Cancelled,Cancelled
SUB00011804,106958,Free,2023-06-24,2023-09-24,0,Active,Renewed
SUB00011805,106959,Free,2023-05-24,2023-10-24,0,Active,Renewed
SUB00011806,106960,Free,2023-08-12,2024-03-12,0,Ended,Renewed
SUB00011807,106960,Free,2024-03-13,2024-08-13,0,Active,Renewed
SUB00011808,106961,Basic,2022-07-10,2023-01-10,19,Expired,Not Renewed
SUB00011809,106962,Free,2024-03-28,2025-01-28,0,Active,Renewed
SUB00011810,106963,Free,2025-10-11,2026-03-11,0,Active,Renewed
SUB00011811,106964,Free,2026-03-14,2026-08-31,0,Active,Pending
SUB00011812,106965,Free,2026-08-09,2026-08-31,0,Ended,Renewed
SUB00011813,106966,Free,2023-12-02,2024-06-02,0,Expired,Not Renewed
SUB00011814,106967,Basic,2022-06-05,2023-06-05,19,Ended,Renewed
SUB00011815,106967,Basic,2023-06-06,2024-02-06,19,Active,Renewed
SUB00011816,106968,Basic,2025-02-09,2025-03-09,19,Ended,Renewed
SUB00011817,106968,Basic,2025-03-10,2025-08-10,19,Active,Renewed
SUB00011818,106969,Basic,2023-01-01,2023-03-01,19,Expired,Not Renewed
SUB00011819,106970,Free,2024-09-02,2025-02-02,0,Ended,Renewed
SUB00011820,106970,Free,2025-02-03,2025-08-03,0,Ended,Renewed
SUB00011821,106970,Free,2025-08-04,2026-04-04,0,Ended,Renewed
SUB00011822,106970,Free,2026-04-05,2026-08-05,0,Active,Renewed
SUB00011823,106971,Basic,2023-10-05,2024-02-05,19,Expired,Not Renewed
SUB00011824,106972,Free,2023-12-26,2024-03-26,0,Expired,Not Renewed
SUB00011825,106973,Free,2023-03-24,2023-04-24,0,Ended,Renewed
SUB00011826,106973,Free,2023-04-25,2023-10-25,0,Ended,Renewed
SUB00011827,106973,Basic,2023-10-26,2024-02-26,19,Active,Renewed
SUB00011828,106974,Enterprise,2025-03-20,2025-08-20,149,Active,Renewed
SUB00011829,106975,Free,2023-07-06,2023-11-06,0,Ended,Renewed
SUB00011830,106975,Free,2023-11-07,2024-02-07,0,Active,Renewed
SUB00011831,106976,Free,2023-01-10,2023-08-10,0,Expired,Not Renewed
SUB00011832,106977,Basic,2026-03-09,2026-04-09,19,Expired,Not Renewed
SUB00011833,106978,Basic,2025-10-31,2026-04-30,19,Ended,Renewed
SUB00011834,106978,Basic,2026-05-01,2026-08-31,19,Active,Pending
SUB00011835,106979,Free,2023-01-25,2023-02-25,0,Expired,Not Renewed
SUB00011836,106980,Free,2024-10-18,2025-05-18,0,Ended,Renewed
SUB00011837,106980,Basic,2025-05-19,2026-02-19,19,Ended,Renewed
SUB00011838,106980,Basic,2026-02-20,2026-08-31,19,Active,Pending
SUB00011839,106981,Basic,2026-02-18,2026-06-18,19,Ended,Renewed
SUB00011840,106981,Basic,2026-06-19,2026-08-31,19,Expired,Not Renewed
SUB00011841,106982,Basic,2023-02-13,2023-06-13,19,Ended,Renewed
SUB00011842,106982,Basic,2023-06-14,2024-06-14,19,Active,Renewed
SUB00011843,106983,Free,2023-04-26,2023-05-26,0,Expired,Not Renewed
SUB00011844,106984,Free,2026-02-15,2026-06-15,0,Ended,Renewed
SUB00011845,106984,Free,2026-06-16,2026-08-31,0,Active,Pending
SUB00011846,106985,Free,2023-05-11,2023-08-11,0,Ended,Renewed
SUB00011847,106985,Free,2023-08-12,2024-03-12,0,Cancelled,Cancelled
SUB00011848,106986,Free,2023-06-28,2023-09-28,0,Expired,Not Renewed
SUB00011849,106987,Free,2023-02-28,2023-03-28,0,Expired,Not Renewed
SUB00011850,106988,Free,2023-04-15,2023-10-15,0,Expired,Not Renewed
SUB00011851,106989,Basic,2023-02-20,2023-10-20,19,Ended,Renewed
SUB00011852,106989,Basic,2023-10-21,2024-01-21,19,Active,Renewed
SUB00011853,106990,Free,2023-05-27,2024-01-27,0,Ended,Renewed
SUB00011854,106990,Basic,2024-01-28,2024-07-28,19,Ended,Renewed
SUB00011855,106990,Basic,2024-07-29,2024-10-29,19,Ended,Renewed
SUB00011856,106990,Pro,2024-10-30,2025-04-30,49,Active,Renewed
SUB00011857,106991,Free,2025-06-20,2026-02-20,0,Ended,Renewed
SUB00011858,106991,Free,2026-02-21,2026-08-31,0,Active,Pending
SUB00011859,106992,Free,2023-12-31,2024-02-29,0,Ended,Renewed
SUB00011860,106992,Free,2024-03-01,2025-03-01,0,Ended,Renewed
SUB00011861,106992,Basic,2025-03-02,2025-09-02,19,Active,Renewed
SUB00011862,106993,Free,2022-11-16,2023-09-16,0,Ended,Renewed
SUB00011863,106993,Free,2023-09-17,2023-11-17,0,Ended,Renewed
SUB00011864,106993,Free,2023-11-18,2024-04-18,0,Active,Renewed
SUB00011865,106994,Free,2026-05-15,2026-08-15,0,Expired,Not Renewed
SUB00011866,106995,Pro,2022-08-07,2023-06-07,49,Active,Renewed
SUB00011867,106996,Free,2022-09-03,2023-06-03,0,Active,Renewed
SUB00011868,106997,Free,2022-06-10,2022-09-10,0,Ended,Renewed
SUB00011869,106997,Free,2022-09-11,2023-07-11,0,Active,Renewed
SUB00011870,106998,Free,2025-10-16,2026-08-16,0,Active,Renewed
SUB00011871,106999,Pro,2025-09-20,2026-07-20,49,Cancelled,Cancelled
SUB00011872,107000,Basic,2024-10-05,2025-07-05,19,Ended,Renewed
SUB00011873,107000,Basic,2025-07-06,2026-05-06,19,Active,Renewed
SUB00011874,107001,Basic,2025-06-11,2025-09-11,19,Ended,Renewed
SUB00011875,107001,Free,2025-09-12,2025-12-12,0,Ended,Renewed
SUB00011876,107001,Free,2025-12-13,2026-08-31,0,Active,Pending
SUB00011877,107002,Pro,2022-01-14,2023-01-14,49,Ended,Renewed
SUB00011878,107002,Pro,2023-01-15,2023-03-15,49,Ended,Renewed
SUB00011879,107002,Pro,2023-03-16,2023-08-16,49,Active,Renewed
SUB00011880,107003,Basic,2026-04-15,2026-05-15,19,Ended,Renewed
SUB00011881,107003,Basic,2026-05-16,2026-08-31,19,Active,Pending
SUB00011882,107004,Basic,2025-01-13,2025-08-13,19,Ended,Renewed
SUB00011883,107004,Basic,2025-08-14,2026-08-14,19,Active,Renewed
SUB00011884,107005,Pro,2022-03-28,2022-08-28,49,Ended,Renewed
SUB00011885,107005,Pro,2022-08-29,2022-09-29,49,Ended,Renewed
SUB00011886,107005,Pro,2022-09-30,2023-06-30,49,Active,Renewed
SUB00011887,107006,Free,2024-09-14,2025-08-14,0,Ended,Renewed
SUB00011888,107006,Free,2025-08-15,2026-01-15,0,Ended,Renewed
SUB00011889,107006,Free,2026-01-16,2026-08-16,0,Active,Renewed
SUB00011890,107007,Basic,2024-01-31,2024-04-30,19,Ended,Renewed
SUB00011891,107007,Basic,2024-05-01,2024-09-01,19,Ended,Renewed
SUB00011892,107007,Basic,2024-09-02,2025-05-02,19,Cancelled,Cancelled
SUB00011893,107008,Basic,2025-06-25,2026-03-25,19,Ended,Renewed
SUB00011894,107008,Basic,2026-03-26,2026-08-31,19,Active,Pending
SUB00011895,107009,Free,2023-10-08,2024-01-08,0,Active,Renewed
SUB00011896,107010,Basic,2024-10-05,2025-03-05,19,Ended,Renewed
SUB00011897,107010,Basic,2025-03-06,2026-01-06,19,Active,Renewed
SUB00011898,107011,Free,2025-03-22,2025-04-22,0,Ended,Renewed
SUB00011899,107011,Free,2025-04-23,2025-06-23,0,Ended,Renewed
SUB00011900,107011,Basic,2025-06-24,2026-05-24,19,Active,Renewed
SUB00011901,107012,Free,2023-07-17,2023-10-17,0,Ended,Renewed
SUB00011902,107012,Free,2023-10-18,2024-01-18,0,Ended,Renewed
SUB00011903,107012,Free,2024-01-19,2024-02-19,0,Ended,Renewed
SUB00011904,107012,Free,2024-02-20,2024-07-20,0,Active,Renewed
SUB00011905,107013,Free,2024-10-02,2025-05-02,0,Ended,Renewed
SUB00011906,107013,Free,2025-05-03,2025-07-03,0,Ended,Renewed
SUB00011907,107013,Free,2025-07-04,2026-02-04,0,Ended,Renewed
SUB00011908,107013,Free,2026-02-05,2026-08-31,0,Active,Pending
SUB00011909,107014,Enterprise,2023-01-10,2023-09-10,149,Active,Renewed
SUB00011910,107015,Free,2026-04-15,2026-08-31,0,Ended,Renewed
SUB00011911,107016,Free,2024-11-12,2025-06-12,0,Ended,Renewed
SUB00011912,107016,Basic,2025-06-13,2026-03-13,19,Active,Renewed
SUB00011913,107017,Free,2023-07-28,2024-01-28,0,Active,Renewed
SUB00011914,107018,Free,2024-03-25,2024-10-25,0,Cancelled,Cancelled
SUB00011915,107019,Free,2023-03-31,2024-01-31,0,Ended,Renewed
SUB00011916,107019,Free,2024-02-01,2024-06-01,0,Active,Renewed
SUB00011917,107020,Free,2026-03-17,2026-07-17,0,Active,Renewed
SUB00011918,107021,Free,2025-03-27,2025-08-27,0,Ended,Renewed
SUB00011919,107021,Basic,2025-08-28,2025-12-28,19,Ended,Renewed
SUB00011920,107021,Basic,2025-12-29,2026-07-29,19,Active,Renewed
SUB00011921,107022,Basic,2022-09-20,2023-09-20,19,Active,Renewed
SUB00011922,107023,Free,2022-04-21,2023-01-21,0,Ended,Renewed
SUB00011923,107023,Free,2023-01-22,2023-02-22,0,Expired,Not Renewed
SUB00011924,107024,Pro,2024-12-12,2025-04-12,49,Active,Renewed
SUB00011925,107025,Pro,2026-06-25,2026-08-31,49,Ended,Renewed
SUB00011926,107026,Free,2024-05-16,2025-01-16,0,Ended,Renewed
SUB00011927,107026,Free,2025-01-17,2025-05-17,0,Active,Renewed
SUB00011928,107027,Pro,2024-09-06,2025-07-06,49,Active,Renewed
SUB00011929,107028,Free,2025-01-12,2025-02-12,0,Expired,Not Renewed
SUB00011930,107029,Enterprise,2022-03-08,2022-08-08,149,Expired,Not Renewed
SUB00011931,107030,Free,2024-10-26,2025-07-26,0,Ended,Renewed
SUB00011932,107030,Free,2025-07-27,2026-05-27,0,Active,Renewed
SUB00011933,107031,Free,2023-12-13,2024-03-13,0,Ended,Renewed
SUB00011934,107031,Free,2024-03-14,2024-10-14,0,Active,Renewed
SUB00011935,107032,Free,2024-03-17,2024-09-17,0,Ended,Renewed
SUB00011936,107032,Free,2024-09-18,2025-01-18,0,Active,Renewed
SUB00011937,107033,Free,2025-11-06,2025-12-06,0,Ended,Renewed
SUB00011938,107033,Free,2025-12-07,2026-01-07,0,Ended,Renewed
SUB00011939,107033,Free,2026-01-08,2026-08-31,0,Ended,Renewed
SUB00011940,107034,Free,2026-05-09,2026-08-31,0,Expired,Not Renewed
SUB00011941,107035,Free,2022-12-24,2023-05-24,0,Active,Renewed
SUB00011942,107036,Free,2024-07-25,2025-02-25,0,Active,Renewed
SUB00011943,107037,Free,2022-09-04,2023-01-04,0,Expired,Not Renewed
SUB00011944,107038,Free,2025-12-01,2026-01-01,0,Ended,Renewed
SUB00011945,107038,Pro,2026-01-02,2026-06-02,49,Active,Renewed
SUB00011946,107039,Free,2024-11-27,2025-05-27,0,Ended,Renewed
SUB00011947,107039,Free,2025-05-28,2026-01-28,0,Expired,Not Renewed
SUB00011948,107040,Basic,2024-07-31,2025-07-31,19,Ended,Renewed
SUB00011949,107040,Basic,2025-08-01,2026-04-01,19,Active,Renewed
SUB00011950,107041,Free,2023-10-09,2024-05-09,0,Ended,Renewed
SUB00011951,107041,Free,2024-05-10,2025-05-10,0,Ended,Renewed
SUB00011952,107041,Free,2025-05-11,2025-12-11,0,Active,Renewed
SUB00011953,107042,Free,2025-11-12,2026-05-12,0,Ended,Renewed
SUB00011954,107042,Basic,2026-05-13,2026-08-31,19,Ended,Renewed
SUB00011955,107043,Free,2022-01-18,2023-01-18,0,Ended,Renewed
SUB00011956,107043,Free,2023-01-19,2023-06-19,0,Active,Renewed
SUB00011957,107044,Free,2022-01-25,2022-09-25,0,Active,Renewed
SUB00011958,107045,Free,2025-10-12,2026-05-12,0,Active,Renewed
SUB00011959,107046,Free,2023-03-08,2023-09-08,0,Expired,Not Renewed
SUB00011960,107047,Free,2024-02-17,2024-12-17,0,Active,Renewed
SUB00011961,107048,Free,2025-04-04,2025-08-04,0,Ended,Renewed
SUB00011962,107048,Free,2025-08-05,2026-03-05,0,Ended,Renewed
SUB00011963,107048,Free,2026-03-06,2026-08-31,0,Ended,Renewed
SUB00011964,107049,Free,2022-07-26,2023-06-26,0,Ended,Renewed
SUB00011965,107049,Free,2023-06-27,2024-01-27,0,Ended,Renewed
SUB00011966,107049,Free,2024-01-28,2024-10-28,0,Active,Renewed
SUB00011967,107050,Free,2023-10-29,2024-09-29,0,Active,Renewed
SUB00011968,107051,Pro,2024-01-11,2024-03-11,49,Ended,Renewed
SUB00011969,107051,Pro,2024-03-12,2025-01-12,49,Active,Renewed
SUB00011970,107052,Free,2025-06-08,2025-12-08,0,Ended,Renewed
SUB00011971,107052,Free,2025-12-09,2026-08-31,0,Active,Pending
SUB00011972,107053,Basic,2023-06-16,2024-03-16,19,Ended,Renewed
SUB00011973,107053,Basic,2024-03-17,2024-08-17,19,Ended,Renewed
SUB00011974,107053,Basic,2024-08-18,2025-08-18,19,Active,Renewed
SUB00011975,107054,Free,2023-01-19,2023-07-19,0,Ended,Renewed
SUB00011976,107054,Free,2023-07-20,2023-10-20,0,Ended,Renewed
SUB00011977,107054,Free,2023-10-21,2023-11-21,0,Ended,Renewed
SUB00011978,107054,Free,2023-11-22,2024-09-22,0,Active,Renewed
SUB00011979,107055,Free,2025-01-28,2025-08-28,0,Expired,Not Renewed
SUB00011980,107056,Pro,2023-06-23,2023-12-23,49,Active,Renewed
SUB00011981,107057,Free,2023-05-01,2024-05-01,0,Ended,Renewed
SUB00011982,107057,Free,2024-05-02,2024-07-02,0,Ended,Renewed
SUB00011983,107057,Free,2024-07-03,2024-09-03,0,Ended,Renewed
SUB00011984,107057,Free,2024-09-04,2024-12-04,0,Active,Renewed
SUB00011985,107058,Free,2023-07-06,2023-09-06,0,Expired,Not Renewed
SUB00011986,107059,Free,2024-08-23,2025-05-23,0,Active,Renewed
SUB00011987,107060,Free,2025-06-09,2026-05-09,0,Ended,Renewed
SUB00011988,107060,Free,2026-05-10,2026-08-31,0,Active,Pending
SUB00011989,107061,Free,2023-12-04,2024-03-04,0,Ended,Renewed
SUB00011990,107061,Basic,2024-03-05,2025-03-05,19,Active,Renewed
SUB00011991,107062,Free,2024-01-20,2024-05-20,0,Ended,Renewed
SUB00011992,107062,Basic,2024-05-21,2024-11-21,19,Active,Renewed
SUB00011993,107063,Free,2023-01-12,2023-10-12,0,Ended,Renewed
SUB00011994,107063,Basic,2023-10-13,2024-03-13,19,Active,Renewed
SUB00011995,107064,Basic,2024-10-18,2025-04-18,19,Expired,Not Renewed
SUB00011996,107065,Free,2024-05-18,2025-04-18,0,Ended,Renewed
SUB00011997,107065,Free,2025-04-19,2025-05-19,0,Expired,Not Renewed
SUB00011998,107066,Basic,2023-03-08,2023-06-08,19,Expired,Not Renewed
SUB00011999,107067,Pro,2024-05-08,2025-01-08,49,Ended,Renewed
SUB00012000,107067,Pro,2025-01-09,2025-12-09,49,Active,Renewed
SUB00012001,107068,Free,2025-12-06,2026-03-06,0,Ended,Renewed
SUB00012002,107068,Free,2026-03-07,2026-08-07,0,Ended,Renewed
SUB00012003,107068,Free,2026-08-08,2026-08-31,0,Active,Pending
SUB00012004,107069,Free,2026-03-21,2026-08-31,0,Ended,Renewed
SUB00012005,107070,Basic,2024-02-02,2024-07-02,19,Expired,Not Renewed
SUB00012006,107071,Free,2024-01-18,2024-05-18,0,Expired,Not Renewed
SUB00012007,107072,Basic,2024-03-31,2024-11-30,19,Ended,Renewed
SUB00012008,107072,Basic,2024-12-01,2025-05-01,19,Ended,Renewed
SUB00012009,107072,Basic,2025-05-02,2025-08-02,19,Ended,Renewed
SUB00012010,107072,Pro,2025-08-03,2026-06-03,49,Active,Renewed
SUB00012011,107073,Free,2023-07-27,2023-08-27,0,Cancelled,Cancelled
SUB00012012,107074,Basic,2024-07-12,2024-12-12,19,Active,Renewed
SUB00012013,107075,Basic,2023-01-04,2023-08-04,19,Ended,Renewed
SUB00012014,107075,Basic,2023-08-05,2024-03-05,19,Expired,Not Renewed
SUB00012015,107076,Free,2025-03-16,2026-02-16,0,Ended,Renewed
SUB00012016,107076,Free,2026-02-17,2026-08-31,0,Active,Pending
SUB00012017,107077,Free,2022-09-26,2023-06-26,0,Ended,Renewed
SUB00012018,107077,Free,2023-06-27,2024-02-27,0,Ended,Renewed
SUB00012019,107077,Free,2024-02-28,2024-07-28,0,Ended,Renewed
SUB00012020,107077,Free,2024-07-29,2025-02-28,0,Active,Renewed
SUB00012021,107078,Free,2025-03-25,2025-05-25,0,Ended,Renewed
SUB00012022,107078,Free,2025-05-26,2025-06-26,0,Ended,Renewed
SUB00012023,107078,Basic,2025-06-27,2025-11-27,19,Active,Renewed
SUB00012024,107079,Basic,2025-11-05,2026-08-31,19,Ended,Renewed
SUB00012025,107080,Free,2023-04-14,2023-11-14,0,Ended,Renewed
SUB00012026,107080,Free,2023-11-15,2023-12-15,0,Ended,Renewed
SUB00012027,107080,Free,2023-12-16,2024-10-16,0,Ended,Renewed
SUB00012028,107080,Free,2024-10-17,2025-08-17,0,Active,Renewed
