user_id,signup_date,country,age_group,gender,acquisition_channel,device_type,initial_plan,account_status
122161,2026-03-22,India,25-34,Male,Organic Search,Mobile,Free,Active
122162,2025-01-08,India,18-24,Male,Facebook Ads,Desktop,Basic,Active
122163,2026-04-26,USA,35-44,Female,Organic Search,Mobile,Free,Active
122164,2022-07-20,USA,25-34,Male,Email,Desktop,Free,Active
122165,2024-05-15,India,45-54,Male,Organic Search,Mobile,Free,Active
122166,2025-11-11,Singapore,25-34,Female,Organic Search,Desktop,Free,Inactive
122167,2025-04-17,India,25-34,Male,Facebook Ads,Tablet,Basic,Inactive
122168,2025-06-24,India,45-54,Male,LinkedIn,Mobile,Free,Active
122169,2023-12-20,India,25-34,Male,Instagram,Mobile,Free,Inactive
122170,2025-11-03,USA,35-44,Male,Referral,Mobile,Free,Active
122171,2024-10-01,India,25-34,Male,Email,Mobile,Basic,Inactive
122172,2022-02-25,USA,25-34,Male,Instagram,Desktop,Basic,Churned
122173,2024-02-18,India,35-44,Male,Organic Search,Desktop,Free,Inactive
122174,2022-03-21,India,45-54,Female,Instagram,Mobile,Free,Active
122175,2024-09-25,Australia,35-44,Other,Organic Search,Desktop,Free,Active
122176,2026-04-04,UK,25-34,Female,Facebook Ads,Desktop,Free,Active
122177,2022-06-27,India,25-34,Female,Organic Search,Mobile,Free,Active
122178,2024-08-30,India,18-24,Male,Organic Search,Mobile,Pro,Inactive
122179,2023-06-01,Germany,25-34,Male,Email,Desktop,Pro,Churned
122180,2025-01-18,India,45-54,Male,Google Ads,Desktop,Free,Active
122181,2022-07-08,Singapore,18-24,Male,Google Ads,Desktop,Free,Active
122182,2022-06-19,USA,25-34,Male,Google Ads,Mobile,Basic,Active
122183,2023-05-18,India,18-24,Male,Google Ads,Tablet,Free,Active
122184,2026-01-23,Canada,25-34,Male,Google Ads,Mobile,Free,Inactive
122185,2026-08-29,Germany,18-24,Male,Organic Search,Mobile,Free,Active
122186,2026-01-05,India,25-34,Male,Facebook Ads,Desktop,Free,Active
122187,2025-07-16,India,25-34,Male,Organic Search,Desktop,Free,Active
122188,2022-07-12,USA,35-44,Female,Referral,Desktop,Free,Active
122189,2024-07-20,Singapore,25-34,Male,Facebook Ads,Mobile,Enterprise,Active
122190,2024-02-17,UK,25-34,Female,Email,Mobile,Free,Active
122191,2026-03-15,India,25-34,Male,Organic Search,Desktop,Enterprise,Active
122192,2023-11-22,India,45-54,Female,LinkedIn,Desktop,Pro,Inactive
122193,2023-05-10,India,55+,Male,Email,Mobile,Free,Active
122194,2025-05-21,India,35-44,Female,Facebook Ads,Desktop,Free,Active
122195,2024-08-19,India,25-34,Female,Google Ads,Desktop,Free,Inactive
122196,2022-03-12,UK,35-44,Male,Instagram,Mobile,Free,Inactive
122197,2023-10-24,India,35-44,Male,Google Ads,Desktop,Basic,Active
122198,2023-09-27,India,25-34,Female,Email,Mobile,Basic,Inactive
122199,2025-02-05,UK,18-24,Male,Organic Search,Mobile,Free,Active
122200,2026-05-11,India,25-34,Male,Organic Search,Mobile,Basic,Active
122201,2025-12-12,India,45-54,Male,Referral,Desktop,Free,Active
122202,2024-07-13,India,18-24,Female,Referral,Mobile,Basic,Active
122203,2023-03-20,India,35-44,Male,LinkedIn,Desktop,Free,Active
122204,2025-06-10,Germany,25-34,Female,LinkedIn,Mobile,Free,Inactive
122205,2024-04-20,UK,35-44,Male,Google Ads,Desktop,Free,Churned
122206,2022-07-14,India,45-54,Male,Facebook Ads,Tablet,Free,Active
122207,2022-01-22,India,35-44,Male,Google Ads,Mobile,Free,Inactive
122208,2025-11-01,India,25-34,Female,Google Ads,Mobile,Basic,Inactive
122209,2022-09-20,USA,18-24,Female,Google Ads,Mobile,Pro,Active
122210,2025-04-30,USA,18-24,Male,Google Ads,Mobile,Free,Inactive
122211,2025-10-14,USA,35-44,Male,Organic Search,Desktop,Free,Inactive
122212,2026-05-19,India,18-24,Female,Email,Desktop,Free,Active
122213,2022-02-27,India,55+,Male,LinkedIn,Mobile,Basic,Inactive
122214,2024-11-02,Canada,55+,Female,Google Ads,Mobile,Pro,Active
122215,2024-06-29,Germany,25-34,Male,Organic Search,Mobile,Free,Inactive
122216,2022-05-22,UAE,18-24,Female,Instagram,Desktop,Free,Active
122217,2024-10-25,India,35-44,Male,Organic Search,Mobile,Free,Active
122218,2023-01-07,Canada,25-34,Male,Google Ads,Mobile,Free,Active
122219,2024-08-06,Canada,35-44,Male,Organic Search,Desktop,Free,Churned
122220,2023-07-17,UAE,25-34,Male,Organic Search,Mobile,Basic,Active
122221,2025-11-28,India,25-34,Female,Google Ads,Desktop,Free,Active
122222,2025-03-03,Canada,35-44,Female,Email,Desktop,Free,Inactive
122223,2024-03-05,India,18-24,Female,Facebook Ads,Desktop,Free,Inactive
122224,2026-06-30,UK,55+,Male,Organic Search,Tablet,Free,Churned
122225,2025-01-02,India,18-24,Male,Organic Search,Desktop,Free,Inactive
122226,2025-08-31,Canada,45-54,Male,Google Ads,Mobile,Free,Active
122227,2026-01-23,Germany,25-34,Male,Facebook Ads,Mobile,Free,Active
122228,2022-04-10,India,35-44,Male,Organic Search,Mobile,Enterprise,Active
122229,2023-06-03,USA,55+,Female,Facebook Ads,Desktop,Pro,Active
122230,2025-04-14,India,25-34,Male,Facebook Ads,Desktop,Free,Active
122231,2022-08-29,India,25-34,Male,Facebook Ads,Tablet,Free,Active
122232,2025-11-30,India,18-24,Male,Organic Search,Mobile,Free,Active
122233,2024-11-24,India,25-34,Male,Google Ads,Desktop,Basic,Inactive
122234,2024-10-02,Singapore,18-24,Female,Email,Tablet,Free,Active
122235,2022-12-23,India,35-44,Male,Google Ads,Desktop,Basic,Inactive
122236,2024-07-14,UK,35-44,Male,Google Ads,Mobile,Free,Active
122237,2023-08-24,Singapore,25-34,Female,Facebook Ads,Desktop,Basic,Active
122238,2022-11-30,Singapore,18-24,Male,Google Ads,Desktop,Free,Active
122239,2022-03-23,Australia,25-34,Female,Google Ads,Mobile,Basic,Active
122240,2023-08-18,India,35-44,Other,Organic Search,Desktop,Free,Inactive
122241,2025-05-16,Australia,18-24,Female,Email,Mobile,Free,Active
122242,2023-11-10,India,35-44,Male,Google Ads,Desktop,Basic,Active
122243,2024-05-23,Singapore,18-24,Male,Email,Tablet,Free,Active
122244,2022-08-13,Canada,35-44,Male,Organic Search,Desktop,Basic,Active
122245,2025-11-07,Australia,35-44,Male,Instagram,Desktop,Free,Active
122246,2022-11-14,India,45-54,Female,LinkedIn,Desktop,Pro,Active
122247,2022-06-07,USA,25-34,Female,Referral,Mobile,Free,Active
122248,2023-02-12,Australia,35-44,Male,Google Ads,Desktop,Free,Active
122249,2024-09-14,Germany,25-34,Male,Organic Search,Mobile,Basic,Active
122250,2024-09-22,India,25-34,Female,Google Ads,Mobile,Free,Active
122251,2023-05-26,Singapore,25-34,Male,Instagram,Desktop,Free,Active
122252,2022-01-12,India,35-44,Male,Organic Search,Desktop,Basic,Active
122253,2024-03-04,UK,25-34,Female,Referral,Mobile,Free,Churned
122254,2026-05-08,UK,35-44,Male,Organic Search,Desktop,Free,Churned
122255,2026-03-05,India,25-34,Male,Email,Desktop,Free,Churned
122256,2026-07-11,India,25-34,Male,Google Ads,Mobile,Free,Churned
122257,2025-09-01,Australia,25-34,Male,LinkedIn,Desktop,Free,Active
122258,2022-12-28,India,25-34,Male,Google Ads,Desktop,Free,Active
122259,2026-05-02,India,25-34,Other,Google Ads,Mobile,Free,Active
122260,2024-02-11,Canada,35-44,Female,Facebook Ads,Desktop,Free,Inactive
122261,2022-03-31,Germany,25-34,Male,Referral,Desktop,Free,Active
122262,2023-09-12,USA,25-34,Male,Organic Search,Desktop,Free,Active
122263,2023-01-10,India,18-24,Female,Facebook Ads,Mobile,Free,Churned
122264,2023-04-03,India,25-34,Male,LinkedIn,Desktop,Enterprise,Active
122265,2023-11-28,Canada,25-34,Female,Referral,Desktop,Free,Active
122266,2025-10-30,USA,35-44,Female,Email,Mobile,Free,Active
122267,2025-04-10,UK,25-34,Male,Referral,Desktop,Basic,Inactive
122268,2024-10-07,Australia,25-34,Male,Google Ads,Desktop,Free,Active
122269,2023-04-14,USA,25-34,Male,Organic Search,Desktop,Free,Active
122270,2026-01-01,India,55+,Male,Organic Search,Mobile,Pro,Active
122271,2024-06-29,Singapore,45-54,Female,Google Ads,Tablet,Free,Active
122272,2026-07-14,USA,18-24,Female,Google Ads,Mobile,Basic,Active
122273,2025-12-06,UK,45-54,Male,Facebook Ads,Desktop,Free,Active
122274,2022-08-26,Singapore,25-34,Female,Referral,Mobile,Free,Active
122275,2022-07-27,Singapore,25-34,Female,Google Ads,Desktop,Free,Inactive
122276,2022-12-03,USA,18-24,Male,Instagram,Desktop,Basic,Active
122277,2022-10-13,India,45-54,Male,Referral,Desktop,Free,Active
122278,2022-09-28,UAE,45-54,Female,Facebook Ads,Desktop,Free,Active
122279,2026-02-25,UK,45-54,Female,Google Ads,Desktop,Free,Inactive
122280,2025-05-24,India,35-44,Female,LinkedIn,Mobile,Free,Churned
122281,2025-02-26,USA,18-24,Female,Google Ads,Mobile,Free,Active
122282,2022-02-18,India,18-24,Male,Google Ads,Mobile,Free,Active
122283,2024-06-16,Germany,45-54,Female,Facebook Ads,Desktop,Free,Active
122284,2024-10-13,USA,25-34,Female,Referral,Desktop,Free,Active
122285,2024-01-21,Australia,25-34,Female,Instagram,Mobile,Free,Inactive
122286,2026-06-15,Germany,18-24,Other,Facebook Ads,Desktop,Pro,Active
122287,2025-12-02,Australia,18-24,Female,Google Ads,Desktop,Basic,Active
122288,2024-05-30,Canada,18-24,Male,Organic Search,Mobile,Free,Churned
122289,2022-02-12,Germany,35-44,Male,Google Ads,Mobile,Free,Active
122290,2025-12-21,India,25-34,Female,Google Ads,Mobile,Free,Active
122291,2024-12-11,India,25-34,Male,Instagram,Mobile,Free,Churned
122292,2025-11-21,Germany,35-44,Male,Instagram,Desktop,Free,Active
122293,2024-01-25,USA,35-44,Male,Organic Search,Desktop,Pro,Active
122294,2025-07-24,India,25-34,Female,Facebook Ads,Mobile,Basic,Churned
122295,2025-01-18,India,18-24,Male,Referral,Desktop,Pro,Active
122296,2022-08-06,India,35-44,Female,Instagram,Desktop,Pro,Active
122297,2024-05-07,Canada,35-44,Male,Facebook Ads,Mobile,Basic,Active
122298,2024-08-28,Canada,25-34,Female,Referral,Tablet,Basic,Active
122299,2022-03-10,India,18-24,Female,Email,Desktop,Free,Active
122300,2023-07-26,Germany,25-34,Male,Instagram,Mobile,Free,Active
122301,2024-06-12,India,35-44,Female,Organic Search,Desktop,Basic,Inactive
122302,2025-02-15,Australia,25-34,Female,Facebook Ads,Desktop,Free,Active
122303,2025-12-08,USA,25-34,Male,Email,Desktop,Basic,Active
122304,2024-05-14,Canada,35-44,Male,Facebook Ads,Desktop,Free,Active
122305,2022-05-18,India,35-44,Male,Organic Search,Tablet,Basic,Active
122306,2022-05-14,India,35-44,Male,Instagram,Mobile,Basic,Inactive
122307,2022-06-28,Germany,25-34,Female,Organic Search,Desktop,Free,Inactive
122308,2023-06-23,India,45-54,Male,Referral,Desktop,Free,Active
122309,2025-09-23,UAE,25-34,Male,Organic Search,Desktop,Basic,Inactive
122310,2024-01-03,UK,18-24,Female,Google Ads,Mobile,Free,Active
122311,2024-08-30,USA,35-44,Male,Organic Search,Mobile,Basic,Active
122312,2024-04-01,UK,18-24,Male,Google Ads,Desktop,Free,Active
122313,2024-11-04,India,55+,Male,Instagram,Mobile,Free,Active
122314,2023-05-14,USA,18-24,Female,Organic Search,Desktop,Pro,Inactive
122315,2022-10-09,UAE,35-44,Male,Google Ads,Mobile,Free,Active
122316,2022-09-05,India,18-24,Female,Organic Search,Mobile,Free,Active
122317,2022-02-19,Canada,25-34,Male,LinkedIn,Mobile,Enterprise,Active
122318,2022-11-28,USA,35-44,Female,Organic Search,Desktop,Free,Churned
122319,2022-06-26,UK,18-24,Other,Facebook Ads,Desktop,Free,Active
122320,2025-03-14,India,18-24,Female,Google Ads,Desktop,Free,Active
122321,2023-01-18,USA,45-54,Male,Facebook Ads,Desktop,Free,Active
122322,2025-09-23,UAE,35-44,Male,Organic Search,Desktop,Free,Active
122323,2023-02-07,India,18-24,Male,LinkedIn,Mobile,Free,Active
122324,2024-07-02,UK,25-34,Male,Google Ads,Desktop,Free,Inactive
122325,2025-09-13,USA,45-54,Female,Facebook Ads,Mobile,Basic,Inactive
122326,2025-01-23,USA,18-24,Male,Facebook Ads,Desktop,Free,Active
122327,2024-02-04,UK,35-44,Female,Email,Mobile,Free,Active
122328,2025-02-15,USA,45-54,Male,Facebook Ads,Desktop,Free,Active
122329,2023-06-23,India,25-34,Male,Instagram,Mobile,Basic,Inactive
122330,2024-09-05,Singapore,55+,Male,Organic Search,Mobile,Free,Active
122331,2022-05-17,Australia,25-34,Male,Email,Mobile,Free,Active
122332,2026-06-06,India,45-54,Male,Google Ads,Mobile,Free,Active
122333,2025-09-06,India,45-54,Male,Referral,Desktop,Free,Inactive
122334,2023-01-15,Australia,35-44,Male,Email,Desktop,Free,Active
122335,2025-04-07,UAE,18-24,Female,LinkedIn,Desktop,Free,Churned
122336,2024-04-26,UAE,35-44,Female,Facebook Ads,Desktop,Enterprise,Active
122337,2022-08-26,Singapore,18-24,Female,Organic Search,Mobile,Basic,Inactive
122338,2025-02-20,India,18-24,Female,Facebook Ads,Desktop,Basic,Active
122339,2022-03-23,Singapore,25-34,Female,Google Ads,Desktop,Free,Inactive
122340,2023-04-21,Germany,25-34,Male,Email,Desktop,Free,Active
122341,2023-02-19,India,25-34,Male,Facebook Ads,Desktop,Free,Inactive
122342,2022-10-29,India,25-34,Female,Organic Search,Tablet,Free,Active
122343,2023-09-08,USA,25-34,Male,Referral,Desktop,Free,Active
122344,2022-09-30,UK,25-34,Male,Google Ads,Mobile,Free,Active
122345,2026-03-10,India,25-34,Male,Google Ads,Mobile,Free,Active
122346,2025-12-07,India,25-34,Female,Instagram,Mobile,Free,Inactive
122347,2024-03-11,India,25-34,Male,Organic Search,Desktop,Free,Inactive
122348,2022-01-23,USA,35-44,Female,Instagram,Desktop,Basic,Churned
122349,2024-02-01,India,25-34,Male,Facebook Ads,Desktop,Free,Active
122350,2022-05-03,Canada,45-54,Male,LinkedIn,Mobile,Free,Inactive
122351,2024-11-10,India,25-34,Female,Organic Search,Mobile,Free,Active
122352,2026-06-03,Singapore,25-34,Male,Organic Search,Mobile,Free,Active
122353,2022-01-25,Singapore,25-34,Male,Facebook Ads,Desktop,Free,Inactive
122354,2022-08-19,Singapore,25-34,Female,Google Ads,Tablet,Basic,Active
122355,2024-12-10,Canada,25-34,Male,Organic Search,Desktop,Free,Active
122356,2025-09-25,India,18-24,Female,Instagram,Mobile,Free,Active
122357,2023-06-29,USA,35-44,Female,Instagram,Desktop,Free,Inactive
122358,2025-04-14,India,25-34,Female,Organic Search,Desktop,Free,Inactive
122359,2024-12-22,UAE,18-24,Female,Referral,Desktop,Pro,Active
122360,2022-01-19,India,25-34,Male,Organic Search,Desktop,Free,Inactive
122361,2023-09-14,USA,35-44,Male,Google Ads,Desktop,Basic,Active
122362,2026-07-20,Australia,18-24,Female,LinkedIn,Tablet,Free,Inactive
122363,2022-10-08,Singapore,25-34,Female,Email,Desktop,Free,Active
122364,2023-10-17,Canada,25-34,Male,Instagram,Desktop,Pro,Active
122365,2023-05-15,UK,25-34,Male,Organic Search,Desktop,Basic,Active
122366,2024-09-10,USA,18-24,Male,Organic Search,Desktop,Free,Active
122367,2026-06-29,UK,35-44,Male,Email,Mobile,Free,Inactive
122368,2023-03-14,India,18-24,Male,Instagram,Mobile,Free,Active
122369,2023-01-22,Germany,25-34,Male,Organic Search,Desktop,Free,Active
122370,2025-09-21,USA,25-34,Female,Google Ads,Desktop,Free,Inactive
122371,2024-08-30,India,35-44,Male,Google Ads,Desktop,Free,Active
122372,2024-09-06,Singapore,25-34,Female,Google Ads,Desktop,Basic,Active
122373,2024-09-07,USA,35-44,Female,Google Ads,Desktop,Basic,Churned
122374,2023-03-15,Germany,35-44,Female,Facebook Ads,Mobile,Free,Active
122375,2022-07-22,Germany,25-34,Female,Instagram,Desktop,Free,Active
122376,2022-12-20,Australia,45-54,Male,Referral,Desktop,Free,Active
122377,2024-03-05,India,55+,Female,Email,Mobile,Free,Active
122378,2025-02-06,India,25-34,Male,Facebook Ads,Mobile,Basic,Churned
122379,2025-07-21,Germany,35-44,Female,Facebook Ads,Desktop,Free,Active
122380,2025-07-08,Singapore,25-34,Male,Instagram,Mobile,Pro,Inactive
122381,2025-01-13,USA,35-44,Male,LinkedIn,Mobile,Free,Active
122382,2026-07-05,USA,35-44,Male,Facebook Ads,Desktop,Free,Active
122383,2022-05-26,India,35-44,Female,Facebook Ads,Mobile,Free,Active
122384,2022-10-27,UAE,25-34,Male,Facebook Ads,Desktop,Basic,Active
122385,2025-09-28,India,45-54,Male,Email,Mobile,Free,Active
122386,2022-09-18,India,25-34,Female,Instagram,Mobile,Free,Active
122387,2024-11-10,UK,18-24,Male,Google Ads,Desktop,Free,Active
122388,2022-10-25,India,35-44,Male,Google Ads,Desktop,Pro,Churned
122389,2026-04-07,Singapore,45-54,Female,Google Ads,Desktop,Free,Active
122390,2022-05-20,India,55+,Male,Organic Search,Mobile,Free,Inactive
122391,2024-09-05,India,25-34,Male,Email,Desktop,Basic,Active
122392,2024-11-17,USA,18-24,Male,Email,Desktop,Free,Active
122393,2022-05-29,USA,25-34,Female,Organic Search,Mobile,Free,Active
122394,2025-03-05,India,45-54,Female,Google Ads,Desktop,Free,Active
122395,2022-12-04,USA,45-54,Male,Organic Search,Desktop,Free,Active
122396,2023-05-21,India,25-34,Female,Organic Search,Desktop,Free,Active
122397,2025-07-07,Singapore,18-24,Male,Organic Search,Mobile,Free,Active
122398,2026-03-23,India,35-44,Male,Organic Search,Desktop,Free,Churned
122399,2024-04-26,UAE,35-44,Female,Facebook Ads,Tablet,Free,Inactive
122400,2025-07-05,UK,35-44,Female,Instagram,Desktop,Basic,Active
122401,2024-01-11,India,18-24,Male,Organic Search,Mobile,Free,Active
122402,2023-04-07,India,35-44,Male,Google Ads,Mobile,Basic,Active
122403,2026-08-23,USA,18-24,Female,Instagram,Desktop,Free,Active
122404,2023-06-22,India,55+,Female,Facebook Ads,Mobile,Free,Churned
122405,2024-04-12,India,45-54,Female,Organic Search,Desktop,Free,Active
122406,2022-05-03,India,55+,Male,Facebook Ads,Mobile,Pro,Churned
122407,2026-03-21,UK,35-44,Female,Google Ads,Desktop,Free,Active
122408,2024-06-03,USA,35-44,Male,Organic Search,Mobile,Free,Active
122409,2022-03-29,India,25-34,Female,Referral,Mobile,Free,Active
122410,2023-10-19,USA,18-24,Male,LinkedIn,Mobile,Free,Churned
122411,2026-05-18,Australia,35-44,Female,Organic Search,Desktop,Free,Active
122412,2024-03-19,India,25-34,Male,Organic Search,Desktop,Pro,Churned
122413,2022-02-26,Germany,25-34,Male,Email,Mobile,Free,Inactive
122414,2023-01-30,USA,45-54,Male,Email,Mobile,Free,Inactive
122415,2025-10-07,UAE,18-24,Male,Organic Search,Desktop,Basic,Active
122416,2026-01-27,India,25-34,Male,Instagram,Desktop,Basic,Active
122417,2024-02-05,UAE,35-44,Male,Google Ads,Mobile,Basic,Active
122418,2024-03-11,UK,18-24,Male,Organic Search,Desktop,Pro,Inactive
122419,2024-07-10,USA,35-44,Male,Google Ads,Mobile,Free,Active
122420,2025-05-26,USA,18-24,Female,LinkedIn,Desktop,Free,Active
122421,2023-04-06,India,45-54,Male,Organic Search,Desktop,Free,Active
122422,2026-03-14,Singapore,35-44,Male,Instagram,Desktop,Basic,Active
122423,2022-09-18,UK,18-24,Male,Email,Mobile,Free,Inactive
122424,2024-09-08,India,25-34,Male,Instagram,Desktop,Pro,Active
122425,2025-06-13,India,35-44,Female,Organic Search,Desktop,Free,Active
122426,2026-06-07,India,18-24,Female,Email,Desktop,Free,Active
122427,2024-11-09,UK,25-34,Male,LinkedIn,Desktop,Basic,Active
122428,2024-04-12,UK,18-24,Female,Instagram,Mobile,Free,Inactive
122429,2025-08-16,USA,35-44,Female,Instagram,Mobile,Free,Active
122430,2026-03-28,India,45-54,Female,Instagram,Tablet,Basic,Active
122431,2025-07-25,USA,25-34,Male,Google Ads,Desktop,Free,Active
122432,2022-11-19,USA,25-34,Female,LinkedIn,Desktop,Basic,Active
122433,2023-05-10,India,55+,Female,Facebook Ads,Tablet,Free,Inactive
122434,2025-05-11,India,25-34,Male,Organic Search,Mobile,Pro,Active
122435,2024-12-03,India,25-34,Male,Google Ads,Mobile,Free,Inactive
122436,2023-08-13,Singapore,55+,Male,Organic Search,Mobile,Free,Inactive
122437,2024-10-15,Canada,35-44,Male,Email,Tablet,Free,Active
122438,2026-05-03,UAE,35-44,Male,Organic Search,Desktop,Free,Active
122439,2022-06-03,India,35-44,Female,Email,Desktop,Free,Active
122440,2024-06-05,Germany,35-44,Female,Google Ads,Mobile,Basic,Active
122441,2025-05-13,UK,18-24,Male,Organic Search,Desktop,Free,Active
122442,2022-03-05,USA,25-34,Female,Organic Search,Mobile,Free,Inactive
122443,2024-05-04,India,18-24,Female,Google Ads,Mobile,Free,Active
122444,2022-05-16,Canada,25-34,Female,Email,Tablet,Free,Churned
122445,2025-02-24,Singapore,35-44,Male,Organic Search,Desktop,Free,Churned
122446,2022-06-23,India,25-34,Female,Organic Search,Desktop,Free,Active
122447,2025-12-13,India,35-44,Male,Instagram,Desktop,Basic,Active
122448,2026-05-11,UK,25-34,Female,Facebook Ads,Mobile,Free,Active
122449,2022-10-26,UAE,55+,Female,Organic Search,Desktop,Basic,Active
